,year,quarter,count,company_code,pub_code,,,,,,,,,
26,2001,3,0,ibcm,sfsddzp,,,,,,,,,
27,2001,4,0,ibcm,sfsddzp,,,,,,,,,
28,2002,1,0,ibcm,sfsddzp,,,,,,,,,
29,2002,2,0,ibcm,sfsddzp,,,,,,,,,
30,2002,3,0,ibcm,sfsddzp,,,,,,,,,
31,2002,4,0,ibcm,sfsddzp,,,,,,,,,
32,2003,1,0,ibcm,sfsddzp,,,,,,,,,
33,2003,2,0,ibcm,sfsddzp,,,,,,,,,
34,2003,3,0,ibcm,sfsddzp,,,,,,,,,
35,2003,4,0,ibcm,sfsddzp,,,,,,,,,
36,2004,1,0,ibcm,sfsddzp,,,,,,,,,
37,2004,2,0,ibcm,sfsddzp,,,,,,,,,
38,2004,3,0,ibcm,sfsddzp,,,,,,,,,
39,2004,4,0,ibcm,sfsddzp,,,,,,,,,
40,2005,1,0,ibcm,sfsddzp,,,,,,,,,
41,2005,2,0,ibcm,sfsddzp,,,,,,,,,
42,2005,3,0,ibcm,sfsddzp,,,,,,,,,
43,2005,4,0,ibcm,sfsddzp,,,,,,,,,
44,2006,1,0,ibcm,sfsddzp,,,,,,,,,
45,2006,2,0,ibcm,sfsddzp,,,,,,,,,
46,2006,3,0,ibcm,sfsddzp,,,,,,,,,
47,2006,4,0,ibcm,sfsddzp,,,,,,,,,
48,2007,1,0,ibcm,sfsddzp,,,,,,,,,
49,2007,2,0,ibcm,sfsddzp,,,,,,,,,
50,2007,3,0,ibcm,sfsddzp,,,,,,,,,
51,2007,4,0,ibcm,sfsddzp,,,,,,,,,
52,2008,1,0,ibcm,sfsddzp,,,,,,,,,
53,2008,2,0,ibcm,sfsddzp,,,,,,,,,
54,2008,3,0,ibcm,sfsddzp,,,,,,,,,
55,2008,4,0,ibcm,sfsddzp,,,,,,,,,
56,2009,1,0,ibcm,sfsddzp,,,,,,,,,
57,2009,2,0,ibcm,sfsddzp,,,,,,,,,
58,2009,3,0,ibcm,sfsddzp,,,,,,,,,
59,2009,4,0,ibcm,sfsddzp,,,,,,,,,
60,2010,1,0,ibcm,sfsddzp,,,,,,,,,
61,2010,2,0,ibcm,sfsddzp,,,,,,,,,
62,2010,3,0,ibcm,sfsddzp,,,,,,,,,
63,2010,4,0,ibcm,sfsddzp,,,,,,,,,
64,2011,1,0,ibcm,sfsddzp,,,,,,,,,
65,2011,2,0,ibcm,sfsddzp,,,,,,,,,
66,2011,3,0,ibcm,sfsddzp,,,,,,,,,
67,2011,4,0,ibcm,sfsddzp,,,,,,,,,
68,2012,1,0,ibcm,sfsddzp,,,,,,,,,
69,2012,2,0,ibcm,sfsddzp,,,,,,,,,
70,2012,3,0,ibcm,sfsddzp,,,,,,,,,
71,2012,4,0,ibcm,sfsddzp,,,,,,,,,
72,2013,1,0,ibcm,sfsddzp,,,,,,,,,
73,2013,2,0,ibcm,sfsddzp,,,,,,,,,
74,2013,3,0,ibcm,sfsddzp,,,,,,,,,
75,2013,4,0,ibcm,sfsddzp,,,,,,,,,
76,2014,1,0,ibcm,sfsddzp,,,,,,,,,
77,2014,2,0,ibcm,sfsddzp,,,,,,,,,
78,2014,3,0,ibcm,sfsddzp,,,,,,,,,
79,2014,4,0,ibcm,sfsddzp,,,,,,,,,
80,2015,1,0,ibcm,sfsddzp,,,,,,,,,
81,2015,2,0,ibcm,sfsddzp,,,,,,,,,
82,2015,3,0,ibcm,sfsddzp,,,,,,,,,
83,2015,4,0,ibcm,sfsddzp,,,,,,,,,
84,2016,1,0,ibcm,sfsddzp,,,,,,,,,
85,2016,2,0,ibcm,sfsddzp,,,,,,,,,
86,2016,3,0,ibcm,sfsddzp,,,,,,,,,
87,2016,4,0,ibcm,sfsddzp,,,,,,,,,
88,2017,1,0,ibcm,sfsddzp,,,,,,,,,
89,2017,2,0,ibcm,sfsddzp,,,,,,,,,
90,2017,3,0,ibcm,sfsddzp,,,,,,,,,
91,2017,4,0,ibcm,sfsddzp,,,,,,,,,
92,2018,1,0,ibcm,sfsddzp,,,,,,,,,
93,2018,2,0,ibcm,sfsddzp,,,,,,,,,
94,2018,3,0,ibcm,sfsddzp,,,,,,,,,
95,2018,4,0,ibcm,sfsddzp,,,,,,,,,
96,2019,1,0,ibcm,sfsddzp,,,,,,,,,
97,2019,2,0,ibcm,sfsddzp,,,,,,,,,
98,2019,3,0,ibcm,sfsddzp,,,,,,,,,
99,2019,4,0,ibcm,sfsddzp,,,,,,,,,
100,2020,1,0,ibcm,sfsddzp,,,,,,,,,
101,2020,2,0,ibcm,sfsddzp,,,,,,,,,
0,1995,1,0,ibcm,sfcordesp,,,,,,,,,
1,1995,2,0,ibcm,sfcordesp,,,,,,,,,
2,1995,3,0,ibcm,sfcordesp,,,,,,,,,
3,1995,4,0,ibcm,sfcordesp,,,,,,,,,
4,1996,1,0,ibcm,sfcordesp,,,,,,,,,
5,1996,2,0,ibcm,sfcordesp,,,,,,,,,
6,1996,3,0,ibcm,sfcordesp,,,,,,,,,
7,1996,4,0,ibcm,sfcordesp,,,,,,,,,
8,1997,1,0,ibcm,sfcordesp,,,,,,,,,
9,1997,2,0,ibcm,sfcordesp,,,,,,,,,
10,1997,3,0,ibcm,sfcordesp,,,,,,,,,
11,1997,4,0,ibcm,sfcordesp,,,,,,,,,
12,1998,1,0,ibcm,sfcordesp,,,,,,,,,
13,1998,2,0,ibcm,sfcordesp,,,,,,,,,
14,1998,3,0,ibcm,sfcordesp,,,,,,,,,
15,1998,4,0,ibcm,sfcordesp,,,,,,,,,
16,1999,1,0,ibcm,sfcordesp,,,,,,,,,
17,1999,2,0,ibcm,sfcordesp,,,,,,,,,
18,1999,3,0,ibcm,sfcordesp,,,,,,,,,
19,1999,4,0,ibcm,sfcordesp,,,,,,,,,
20,2000,1,0,ibcm,sfcordesp,,,,,,,,,
21,2000,2,0,ibcm,sfcordesp,,,,,,,,,
22,2000,3,0,ibcm,sfcordesp,,,,,,,,,
23,2000,4,0,ibcm,sfcordesp,,,,,,,,,
24,2001,1,0,ibcm,sfcordesp,,,,,,,,,
25,2001,2,0,ibcm,sfcordesp,,,,,,,,,
26,2001,3,0,ibcm,sfcordesp,,,,,,,,,
27,2001,4,0,ibcm,sfcordesp,,,,,,,,,
28,2002,1,0,ibcm,sfcordesp,,,,,,,,,
29,2002,2,0,ibcm,sfcordesp,,,,,,,,,
30,2002,3,0,ibcm,sfcordesp,,,,,,,,,
31,2002,4,0,ibcm,sfcordesp,,,,,,,,,
32,2003,1,0,ibcm,sfcordesp,,,,,,,,,
33,2003,2,0,ibcm,sfcordesp,,,,,,,,,
34,2003,3,0,ibcm,sfcordesp,,,,,,,,,
35,2003,4,0,ibcm,sfcordesp,,,,,,,,,
36,2004,1,0,ibcm,sfcordesp,,,,,,,,,
37,2004,2,0,ibcm,sfcordesp,,,,,,,,,
38,2004,3,0,ibcm,sfcordesp,,,,,,,,,
39,2004,4,0,ibcm,sfcordesp,,,,,,,,,
40,2005,1,0,ibcm,sfcordesp,,,,,,,,,
41,2005,2,0,ibcm,sfcordesp,,,,,,,,,
42,2005,3,0,ibcm,sfcordesp,,,,,,,,,
43,2005,4,0,ibcm,sfcordesp,,,,,,,,,
44,2006,1,0,ibcm,sfcordesp,,,,,,,,,
45,2006,2,0,ibcm,sfcordesp,,,,,,,,,
46,2006,3,0,ibcm,sfcordesp,,,,,,,,,
47,2006,4,0,ibcm,sfcordesp,,,,,,,,,
48,2007,1,0,ibcm,sfcordesp,,,,,,,,,
49,2007,2,0,ibcm,sfcordesp,,,,,,,,,
50,2007,3,0,ibcm,sfcordesp,,,,,,,,,
51,2007,4,0,ibcm,sfcordesp,,,,,,,,,
52,2008,1,0,ibcm,sfcordesp,,,,,,,,,
53,2008,2,0,ibcm,sfcordesp,,,,,,,,,
54,2008,3,0,ibcm,sfcordesp,,,,,,,,,
55,2008,4,0,ibcm,sfcordesp,,,,,,,,,
56,2009,1,0,ibcm,sfcordesp,,,,,,,,,
57,2009,2,0,ibcm,sfcordesp,,,,,,,,,
58,2009,3,0,ibcm,sfcordesp,,,,,,,,,
59,2009,4,0,ibcm,sfcordesp,,,,,,,,,
60,2010,1,0,ibcm,sfcordesp,,,,,,,,,
61,2010,2,0,ibcm,sfcordesp,,,,,,,,,
62,2010,3,0,ibcm,sfcordesp,,,,,,,,,
63,2010,4,0,ibcm,sfcordesp,,,,,,,,,
64,2011,1,0,ibcm,sfcordesp,,,,,,,,,
65,2011,2,0,ibcm,sfcordesp,,,,,,,,,
66,2011,3,0,ibcm,sfcordesp,,,,,,,,,
67,2011,4,0,ibcm,sfcordesp,,,,,,,,,
68,2012,1,0,ibcm,sfcordesp,,,,,,,,,
69,2012,2,0,ibcm,sfcordesp,,,,,,,,,
70,2012,3,0,ibcm,sfcordesp,,,,,,,,,
71,2012,4,0,ibcm,sfcordesp,,,,,,,,,
72,2013,1,0,ibcm,sfcordesp,,,,,,,,,
73,2013,2,0,ibcm,sfcordesp,,,,,,,,,
74,2013,3,0,ibcm,sfcordesp,,,,,,,,,
75,2013,4,0,ibcm,sfcordesp,,,,,,,,,
76,2014,1,0,ibcm,sfcordesp,,,,,,,,,
77,2014,2,0,ibcm,sfcordesp,,,,,,,,,
78,2014,3,0,ibcm,sfcordesp,,,,,,,,,
79,2014,4,0,ibcm,sfcordesp,,,,,,,,,
80,2015,1,0,ibcm,sfcordesp,,,,,,,,,
81,2015,2,0,ibcm,sfcordesp,,,,,,,,,
82,2015,3,0,ibcm,sfcordesp,,,,,,,,,
83,2015,4,0,ibcm,sfcordesp,,,,,,,,,
84,2016,1,0,ibcm,sfcordesp,,,,,,,,,
85,2016,2,0,ibcm,sfcordesp,,,,,,,,,
86,2016,3,0,ibcm,sfcordesp,,,,,,,,,
87,2016,4,0,ibcm,sfcordesp,,,,,,,,,
88,2017,1,0,ibcm,sfcordesp,,,,,,,,,
89,2017,2,0,ibcm,sfcordesp,,,,,,,,,
90,2017,3,0,ibcm,sfcordesp,,,,,,,,,
91,2017,4,0,ibcm,sfcordesp,,,,,,,,,
92,2018,1,0,ibcm,sfcordesp,,,,,,,,,
93,2018,2,0,ibcm,sfcordesp,,,,,,,,,
94,2018,3,0,ibcm,sfcordesp,,,,,,,,,
95,2018,4,0,ibcm,sfcordesp,,,,,,,,,
96,2019,1,0,ibcm,sfcordesp,,,,,,,,,
97,2019,2,0,ibcm,sfcordesp,,,,,,,,,
98,2019,3,0,ibcm,sfcordesp,,,,,,,,,
99,2019,4,0,ibcm,sfcordesp,,,,,,,,,
100,2020,1,0,ibcm,sfcordesp,,,,,,,,,
101,2020,2,0,ibcm,sfcordesp,,,,,,,,,
0,1995,1,0,ibcm,sfelpaisp,,,,,,,,,
1,1995,2,0,ibcm,sfelpaisp,,,,,,,,,
2,1995,3,0,ibcm,sfelpaisp,,,,,,,,,
3,1995,4,0,ibcm,sfelpaisp,,,,,,,,,
4,1996,1,0,ibcm,sfelpaisp,,,,,,,,,
5,1996,2,0,ibcm,sfelpaisp,,,,,,,,,
6,1996,3,0,ibcm,sfelpaisp,,,,,,,,,
7,1996,4,0,ibcm,sfelpaisp,,,,,,,,,
8,1997,1,0,ibcm,sfelpaisp,,,,,,,,,
9,1997,2,0,ibcm,sfelpaisp,,,,,,,,,
10,1997,3,0,ibcm,sfelpaisp,,,,,,,,,
11,1997,4,0,ibcm,sfelpaisp,,,,,,,,,
12,1998,1,0,ibcm,sfelpaisp,,,,,,,,,
13,1998,2,0,ibcm,sfelpaisp,,,,,,,,,
14,1998,3,0,ibcm,sfelpaisp,,,,,,,,,
15,1998,4,0,ibcm,sfelpaisp,,,,,,,,,
16,1999,1,0,ibcm,sfelpaisp,,,,,,,,,
17,1999,2,0,ibcm,sfelpaisp,,,,,,,,,
18,1999,3,0,ibcm,sfelpaisp,,,,,,,,,
19,1999,4,0,ibcm,sfelpaisp,,,,,,,,,
20,2000,1,0,ibcm,sfelpaisp,,,,,,,,,
21,2000,2,0,ibcm,sfelpaisp,,,,,,,,,
22,2000,3,0,ibcm,sfelpaisp,,,,,,,,,
23,2000,4,0,ibcm,sfelpaisp,,,,,,,,,
24,2001,1,0,ibcm,sfelpaisp,,,,,,,,,
25,2001,2,0,ibcm,sfelpaisp,,,,,,,,,
26,2001,3,0,ibcm,sfelpaisp,,,,,,,,,
27,2001,4,0,ibcm,sfelpaisp,,,,,,,,,
28,2002,1,0,ibcm,sfelpaisp,,,,,,,,,
29,2002,2,0,ibcm,sfelpaisp,,,,,,,,,
30,2002,3,0,ibcm,sfelpaisp,,,,,,,,,
31,2002,4,0,ibcm,sfelpaisp,,,,,,,,,
32,2003,1,0,ibcm,sfelpaisp,,,,,,,,,
33,2003,2,0,ibcm,sfelpaisp,,,,,,,,,
34,2003,3,0,ibcm,sfelpaisp,,,,,,,,,
35,2003,4,0,ibcm,sfelpaisp,,,,,,,,,
36,2004,1,0,ibcm,sfelpaisp,,,,,,,,,
37,2004,2,0,ibcm,sfelpaisp,,,,,,,,,
38,2004,3,0,ibcm,sfelpaisp,,,,,,,,,
39,2004,4,0,ibcm,sfelpaisp,,,,,,,,,
40,2005,1,0,ibcm,sfelpaisp,,,,,,,,,
41,2005,2,0,ibcm,sfelpaisp,,,,,,,,,
42,2005,3,0,ibcm,sfelpaisp,,,,,,,,,
43,2005,4,0,ibcm,sfelpaisp,,,,,,,,,
44,2006,1,0,ibcm,sfelpaisp,,,,,,,,,
45,2006,2,0,ibcm,sfelpaisp,,,,,,,,,
46,2006,3,0,ibcm,sfelpaisp,,,,,,,,,
47,2006,4,0,ibcm,sfelpaisp,,,,,,,,,
48,2007,1,0,ibcm,sfelpaisp,,,,,,,,,
49,2007,2,0,ibcm,sfelpaisp,,,,,,,,,
50,2007,3,0,ibcm,sfelpaisp,,,,,,,,,
51,2007,4,0,ibcm,sfelpaisp,,,,,,,,,
52,2008,1,0,ibcm,sfelpaisp,,,,,,,,,
53,2008,2,0,ibcm,sfelpaisp,,,,,,,,,
54,2008,3,0,ibcm,sfelpaisp,,,,,,,,,
55,2008,4,0,ibcm,sfelpaisp,,,,,,,,,
56,2009,1,0,ibcm,sfelpaisp,,,,,,,,,
57,2009,2,0,ibcm,sfelpaisp,,,,,,,,,
58,2009,3,0,ibcm,sfelpaisp,,,,,,,,,
59,2009,4,0,ibcm,sfelpaisp,,,,,,,,,
60,2010,1,0,ibcm,sfelpaisp,,,,,,,,,
61,2010,2,0,ibcm,sfelpaisp,,,,,,,,,
62,2010,3,0,ibcm,sfelpaisp,,,,,,,,,
63,2010,4,0,ibcm,sfelpaisp,,,,,,,,,
64,2011,1,0,ibcm,sfelpaisp,,,,,,,,,
65,2011,2,0,ibcm,sfelpaisp,,,,,,,,,
66,2011,3,0,ibcm,sfelpaisp,,,,,,,,,
67,2011,4,0,ibcm,sfelpaisp,,,,,,,,,
68,2012,1,0,ibcm,sfelpaisp,,,,,,,,,
69,2012,2,0,ibcm,sfelpaisp,,,,,,,,,
70,2012,3,0,ibcm,sfelpaisp,,,,,,,,,
71,2012,4,0,ibcm,sfelpaisp,,,,,,,,,
72,2013,1,0,ibcm,sfelpaisp,,,,,,,,,
73,2013,2,0,ibcm,sfelpaisp,,,,,,,,,
74,2013,3,0,ibcm,sfelpaisp,,,,,,,,,
75,2013,4,0,ibcm,sfelpaisp,,,,,,,,,
76,2014,1,0,ibcm,sfelpaisp,,,,,,,,,
77,2014,2,0,ibcm,sfelpaisp,,,,,,,,,
78,2014,3,0,ibcm,sfelpaisp,,,,,,,,,
79,2014,4,0,ibcm,sfelpaisp,,,,,,,,,
80,2015,1,0,ibcm,sfelpaisp,,,,,,,,,
81,2015,2,0,ibcm,sfelpaisp,,,,,,,,,
82,2015,3,0,ibcm,sfelpaisp,,,,,,,,,
83,2015,4,0,ibcm,sfelpaisp,,,,,,,,,
84,2016,1,0,ibcm,sfelpaisp,,,,,,,,,
85,2016,2,0,ibcm,sfelpaisp,,,,,,,,,
86,2016,3,0,ibcm,sfelpaisp,,,,,,,,,
87,2016,4,0,ibcm,sfelpaisp,,,,,,,,,
88,2017,1,0,ibcm,sfelpaisp,,,,,,,,,
89,2017,2,0,ibcm,sfelpaisp,,,,,,,,,
90,2017,3,0,ibcm,sfelpaisp,,,,,,,,,
91,2017,4,0,ibcm,sfelpaisp,,,,,,,,,
92,2018,1,0,ibcm,sfelpaisp,,,,,,,,,
93,2018,2,0,ibcm,sfelpaisp,,,,,,,,,
94,2018,3,0,ibcm,sfelpaisp,,,,,,,,,
95,2018,4,0,ibcm,sfelpaisp,,,,,,,,,
96,2019,1,0,ibcm,sfelpaisp,,,,,,,,,
97,2019,2,0,ibcm,sfelpaisp,,,,,,,,,
98,2019,3,0,ibcm,sfelpaisp,,,,,,,,,
99,2019,4,0,ibcm,sfelpaisp,,,,,,,,,
100,2020,1,0,ibcm,sfelpaisp,,,,,,,,,
101,2020,2,0,ibcm,sfelpaisp,,,,,,,,,
0,1995,1,0,ibcm,sffigarop,,,,,,,,,
1,1995,2,0,ibcm,sffigarop,,,,,,,,,
2,1995,3,0,ibcm,sffigarop,,,,,,,,,
3,1995,4,0,ibcm,sffigarop,,,,,,,,,
4,1996,1,0,ibcm,sffigarop,,,,,,,,,
5,1996,2,0,ibcm,sffigarop,,,,,,,,,
6,1996,3,0,ibcm,sffigarop,,,,,,,,,
7,1996,4,0,ibcm,sffigarop,,,,,,,,,
8,1997,1,0,ibcm,sffigarop,,,,,,,,,
9,1997,2,0,ibcm,sffigarop,,,,,,,,,
10,1997,3,0,ibcm,sffigarop,,,,,,,,,
11,1997,4,0,ibcm,sffigarop,,,,,,,,,
12,1998,1,0,ibcm,sffigarop,,,,,,,,,
13,1998,2,0,ibcm,sffigarop,,,,,,,,,
14,1998,3,0,ibcm,sffigarop,,,,,,,,,
15,1998,4,0,ibcm,sffigarop,,,,,,,,,
16,1999,1,0,ibcm,sffigarop,,,,,,,,,
17,1999,2,0,ibcm,sffigarop,,,,,,,,,
18,1999,3,0,ibcm,sffigarop,,,,,,,,,
19,1999,4,0,ibcm,sffigarop,,,,,,,,,
20,2000,1,0,ibcm,sffigarop,,,,,,,,,
21,2000,2,0,ibcm,sffigarop,,,,,,,,,
22,2000,3,0,ibcm,sffigarop,,,,,,,,,
23,2000,4,0,ibcm,sffigarop,,,,,,,,,
24,2001,1,0,ibcm,sffigarop,,,,,,,,,
25,2001,2,0,ibcm,sffigarop,,,,,,,,,
26,2001,3,0,ibcm,sffigarop,,,,,,,,,
27,2001,4,0,ibcm,sffigarop,,,,,,,,,
28,2002,1,0,ibcm,sffigarop,,,,,,,,,
29,2002,2,0,ibcm,sffigarop,,,,,,,,,
30,2002,3,0,ibcm,sffigarop,,,,,,,,,
31,2002,4,0,ibcm,sffigarop,,,,,,,,,
32,2003,1,0,ibcm,sffigarop,,,,,,,,,
33,2003,2,0,ibcm,sffigarop,,,,,,,,,
34,2003,3,0,ibcm,sffigarop,,,,,,,,,
35,2003,4,0,ibcm,sffigarop,,,,,,,,,
36,2004,1,0,ibcm,sffigarop,,,,,,,,,
37,2004,2,0,ibcm,sffigarop,,,,,,,,,
38,2004,3,0,ibcm,sffigarop,,,,,,,,,
39,2004,4,0,ibcm,sffigarop,,,,,,,,,
40,2005,1,0,ibcm,sffigarop,,,,,,,,,
41,2005,2,0,ibcm,sffigarop,,,,,,,,,
42,2005,3,0,ibcm,sffigarop,,,,,,,,,
43,2005,4,0,ibcm,sffigarop,,,,,,,,,
44,2006,1,0,ibcm,sffigarop,,,,,,,,,
45,2006,2,0,ibcm,sffigarop,,,,,,,,,
46,2006,3,0,ibcm,sffigarop,,,,,,,,,
47,2006,4,0,ibcm,sffigarop,,,,,,,,,
48,2007,1,0,ibcm,sffigarop,,,,,,,,,
49,2007,2,0,ibcm,sffigarop,,,,,,,,,
50,2007,3,0,ibcm,sffigarop,,,,,,,,,
51,2007,4,0,ibcm,sffigarop,,,,,,,,,
52,2008,1,0,ibcm,sffigarop,,,,,,,,,
53,2008,2,0,ibcm,sffigarop,,,,,,,,,
54,2008,3,0,ibcm,sffigarop,,,,,,,,,
55,2008,4,0,ibcm,sffigarop,,,,,,,,,
56,2009,1,0,ibcm,sffigarop,,,,,,,,,
57,2009,2,0,ibcm,sffigarop,,,,,,,,,
58,2009,3,0,ibcm,sffigarop,,,,,,,,,
59,2009,4,0,ibcm,sffigarop,,,,,,,,,
60,2010,1,0,ibcm,sffigarop,,,,,,,,,
61,2010,2,0,ibcm,sffigarop,,,,,,,,,
62,2010,3,0,ibcm,sffigarop,,,,,,,,,
63,2010,4,0,ibcm,sffigarop,,,,,,,,,
64,2011,1,0,ibcm,sffigarop,,,,,,,,,
65,2011,2,0,ibcm,sffigarop,,,,,,,,,
66,2011,3,0,ibcm,sffigarop,,,,,,,,,
67,2011,4,0,ibcm,sffigarop,,,,,,,,,
68,2012,1,0,ibcm,sffigarop,,,,,,,,,
69,2012,2,0,ibcm,sffigarop,,,,,,,,,
70,2012,3,0,ibcm,sffigarop,,,,,,,,,
71,2012,4,0,ibcm,sffigarop,,,,,,,,,
72,2013,1,0,ibcm,sffigarop,,,,,,,,,
73,2013,2,0,ibcm,sffigarop,,,,,,,,,
74,2013,3,0,ibcm,sffigarop,,,,,,,,,
75,2013,4,0,ibcm,sffigarop,,,,,,,,,
76,2014,1,0,ibcm,sffigarop,,,,,,,,,
77,2014,2,0,ibcm,sffigarop,,,,,,,,,
78,2014,3,0,ibcm,sffigarop,,,,,,,,,
79,2014,4,0,ibcm,sffigarop,,,,,,,,,
80,2015,1,0,ibcm,sffigarop,,,,,,,,,
81,2015,2,0,ibcm,sffigarop,,,,,,,,,
82,2015,3,0,ibcm,sffigarop,,,,,,,,,
83,2015,4,0,ibcm,sffigarop,,,,,,,,,
84,2016,1,0,ibcm,sffigarop,,,,,,,,,
85,2016,2,0,ibcm,sffigarop,,,,,,,,,
86,2016,3,0,ibcm,sffigarop,,,,,,,,,
87,2016,4,0,ibcm,sffigarop,,,,,,,,,
88,2017,1,0,ibcm,sffigarop,,,,,,,,,
89,2017,2,0,ibcm,sffigarop,,,,,,,,,
90,2017,3,0,ibcm,sffigarop,,,,,,,,,
91,2017,4,0,ibcm,sffigarop,,,,,,,,,
92,2018,1,0,ibcm,sffigarop,,,,,,,,,
93,2018,2,0,ibcm,sffigarop,,,,,,,,,
94,2018,3,0,ibcm,sffigarop,,,,,,,,,
95,2018,4,0,ibcm,sffigarop,,,,,,,,,
96,2019,1,0,ibcm,sffigarop,,,,,,,,,
97,2019,2,0,ibcm,sffigarop,,,,,,,,,
98,2019,3,0,ibcm,sffigarop,,,,,,,,,
99,2019,4,0,ibcm,sffigarop,,,,,,,,,
100,2020,1,0,ibcm,sffigarop,,,,,,,,,
101,2020,2,0,ibcm,sffigarop,,,,,,,,,
0,1995,1,0,ibcm,sfmaip,,,,,,,,,
1,1995,2,0,ibcm,sfmaip,,,,,,,,,
2,1995,3,0,ibcm,sfmaip,,,,,,,,,
3,1995,4,0,ibcm,sfmaip,,,,,,,,,
4,1996,1,0,ibcm,sfmaip,,,,,,,,,
5,1996,2,0,ibcm,sfmaip,,,,,,,,,
6,1996,3,0,ibcm,sfmaip,,,,,,,,,
7,1996,4,0,ibcm,sfmaip,,,,,,,,,
8,1997,1,0,ibcm,sfmaip,,,,,,,,,
9,1997,2,0,ibcm,sfmaip,,,,,,,,,
10,1997,3,0,ibcm,sfmaip,,,,,,,,,
11,1997,4,0,ibcm,sfmaip,,,,,,,,,
12,1998,1,0,ibcm,sfmaip,,,,,,,,,
13,1998,2,0,ibcm,sfmaip,,,,,,,,,
14,1998,3,0,ibcm,sfmaip,,,,,,,,,
15,1998,4,0,ibcm,sfmaip,,,,,,,,,
16,1999,1,0,ibcm,sfmaip,,,,,,,,,
17,1999,2,0,ibcm,sfmaip,,,,,,,,,
18,1999,3,0,ibcm,sfmaip,,,,,,,,,
19,1999,4,0,ibcm,sfmaip,,,,,,,,,
20,2000,1,0,ibcm,sfmaip,,,,,,,,,
21,2000,2,0,ibcm,sfmaip,,,,,,,,,
22,2000,3,0,ibcm,sfmaip,,,,,,,,,
23,2000,4,0,ibcm,sfmaip,,,,,,,,,
24,2001,1,0,ibcm,sfmaip,,,,,,,,,
25,2001,2,0,ibcm,sfmaip,,,,,,,,,
26,2001,3,0,ibcm,sfmaip,,,,,,,,,
27,2001,4,0,ibcm,sfmaip,,,,,,,,,
28,2002,1,0,ibcm,sfmaip,,,,,,,,,
29,2002,2,0,ibcm,sfmaip,,,,,,,,,
30,2002,3,0,ibcm,sfmaip,,,,,,,,,
31,2002,4,0,ibcm,sfmaip,,,,,,,,,
32,2003,1,0,ibcm,sfmaip,,,,,,,,,
33,2003,2,0,ibcm,sfmaip,,,,,,,,,
34,2003,3,0,ibcm,sfmaip,,,,,,,,,
35,2003,4,0,ibcm,sfmaip,,,,,,,,,
36,2004,1,0,ibcm,sfmaip,,,,,,,,,
37,2004,2,0,ibcm,sfmaip,,,,,,,,,
38,2004,3,0,ibcm,sfmaip,,,,,,,,,
39,2004,4,0,ibcm,sfmaip,,,,,,,,,
40,2005,1,0,ibcm,sfmaip,,,,,,,,,
41,2005,2,0,ibcm,sfmaip,,,,,,,,,
42,2005,3,0,ibcm,sfmaip,,,,,,,,,
43,2005,4,0,ibcm,sfmaip,,,,,,,,,
44,2006,1,0,ibcm,sfmaip,,,,,,,,,
45,2006,2,0,ibcm,sfmaip,,,,,,,,,
46,2006,3,0,ibcm,sfmaip,,,,,,,,,
47,2006,4,0,ibcm,sfmaip,,,,,,,,,
48,2007,1,0,ibcm,sfmaip,,,,,,,,,
49,2007,2,0,ibcm,sfmaip,,,,,,,,,
50,2007,3,0,ibcm,sfmaip,,,,,,,,,
51,2007,4,0,ibcm,sfmaip,,,,,,,,,
52,2008,1,0,ibcm,sfmaip,,,,,,,,,
53,2008,2,0,ibcm,sfmaip,,,,,,,,,
54,2008,3,0,ibcm,sfmaip,,,,,,,,,
55,2008,4,0,ibcm,sfmaip,,,,,,,,,
56,2009,1,0,ibcm,sfmaip,,,,,,,,,
57,2009,2,0,ibcm,sfmaip,,,,,,,,,
58,2009,3,0,ibcm,sfmaip,,,,,,,,,
59,2009,4,0,ibcm,sfmaip,,,,,,,,,
60,2010,1,0,ibcm,sfmaip,,,,,,,,,
61,2010,2,0,ibcm,sfmaip,,,,,,,,,
62,2010,3,0,ibcm,sfmaip,,,,,,,,,
63,2010,4,0,ibcm,sfmaip,,,,,,,,,
64,2011,1,0,ibcm,sfmaip,,,,,,,,,
65,2011,2,0,ibcm,sfmaip,,,,,,,,,
66,2011,3,0,ibcm,sfmaip,,,,,,,,,
67,2011,4,0,ibcm,sfmaip,,,,,,,,,
68,2012,1,0,ibcm,sfmaip,,,,,,,,,
69,2012,2,0,ibcm,sfmaip,,,,,,,,,
70,2012,3,0,ibcm,sfmaip,,,,,,,,,
71,2012,4,0,ibcm,sfmaip,,,,,,,,,
72,2013,1,0,ibcm,sfmaip,,,,,,,,,
73,2013,2,0,ibcm,sfmaip,,,,,,,,,
74,2013,3,0,ibcm,sfmaip,,,,,,,,,
75,2013,4,0,ibcm,sfmaip,,,,,,,,,
76,2014,1,0,ibcm,sfmaip,,,,,,,,,
77,2014,2,0,ibcm,sfmaip,,,,,,,,,
78,2014,3,0,ibcm,sfmaip,,,,,,,,,
79,2014,4,0,ibcm,sfmaip,,,,,,,,,
80,2015,1,0,ibcm,sfmaip,,,,,,,,,
81,2015,2,0,ibcm,sfmaip,,,,,,,,,
82,2015,3,0,ibcm,sfmaip,,,,,,,,,
83,2015,4,0,ibcm,sfmaip,,,,,,,,,
84,2016,1,0,ibcm,sfmaip,,,,,,,,,
85,2016,2,0,ibcm,sfmaip,,,,,,,,,
